id,slug,url,name,description,category,platform,platform_role,tags,authors,repository,repository_host,registry,registry_name,doi,publication,website,blogpost,youtube,twitter,internetarchive,notes
5700bb,quantaar,https://open-archaeo.info/post/quantaar/,quantAAR,R Library for Quantitative Analysis in Archaeology.,Packages and libraries,R,language,Statistical analysis,ISAAKiel,https://github.com/ISAAKiel/quantAAR,GitHub,,,,,,,,,https://archive.org/details/github.com-ISAAKiel-quantAAR_-_2020-07-09_13-14-14,
7c02a1,tabula,https://open-archaeo.info/post/tabula/,tabula,Analysis and visualization of archaeological count data.,Packages and libraries,R,language,Statistical analysis|Seriation,nfrerebeau,https://codeberg.org/tesselle/tabula,Codeberg,https://CRAN.R-project.org/package=tabula,CRAN,10.5281/zenodo.1489944,https://doi.org/10.21105/joss.01821,https://packages.tesselle.org/tabula/,,,,https://archive.org/details/github.com-tesselle-tabula_-_2021-01-26_20-01-25,
57d10d,tosca,https://open-archaeo.info/post/tosca/,tosca,Tool for online seriation and correspondence analysis.,Scripts,R,language,Statistical analysis,ISAAKiel,https://github.com/ISAAKiel/tosca,GitHub,,,,,,,,,,
bf29c1,cainterprtools,https://open-archaeo.info/post/cainterprtools/,CAinterprTools,R package to help interpreting correspondence analysis' results.,Packages and libraries,R,language,Statistical analysis,gianmarcoalberti,https://github.com/gianmarcoalberti/CAinterprTools,GitHub,,,,,,,,,https://archive.org/details/github.com-gianmarcoalberti-CAinterprTools_-_2018-05-30_15-29-32,
584689,caseriation,https://open-archaeo.info/post/caseriation/,CAseriation,R package for contingency tables seriation via correspondence analysis.,Packages and libraries,R,language,Statistical analysis|Seriation,gianmarcoalberti,https://github.com/gianmarcoalberti/CAseriation,GitHub,,,,,,,,,https://archive.org/details/github.com-gianmarcoalberti-CAseriation_-_2018-06-10_15-14-41,
c24b6c,binomial-co-occurrence-assessment,https://open-archaeo.info/post/binomial-co-occurrence-assessment/,Binomial-Co-occurrence-Assessment,R script that implements a means for statistically assessing the degree of co-occurrence between classes within a dataset.,Scripts,R,language,Statistical analysis,mpeeples2008,https://github.com/mpeeples2008/Binomial-Co-occurrence-Assessment,GitHub,,,,,,,,,https://archive.org/details/github.com-mpeeples2008-Binomial-Co-occurrence-Assessment_-_2018-05-11_03-58-41,
272bf9,kmeans,https://open-archaeo.info/post/kmeans/,Kmeans,Script for conducting k-means cluster analysis using r. This script provides output designed to help the user select an appropriate cluster solution.,Scripts,R,language,Statistical analysis,mpeeples2008,https://github.com/mpeeples2008/Kmeans,GitHub,,,,,http://www.mattpeeples.net/kmeans.html,,,,https://archive.org/details/github.com-mpeeples2008-Kmeans_-_2018-05-10_22-06-21,
1b8a46,brainerd-robinson-similarity-coefficient-and-sampling-error-assessment,https://open-archaeo.info/post/brainerd-robinson-similarity-coefficient-and-sampling-error-assessment/,Brainerd-Robinson-Similarity-Coefficient-and-Sampling-Error-Assessment,Script for calculating brainerd-robinson coefficients based on tabular count or percent data. This script also estimates the probability that a given difference between two samples is the product of sampling error.,Scripts,R,language,Statistical analysis,mpeeples2008,https://github.com/mpeeples2008/Brainerd-Robinson-Similarity-Coefficient-and-Sampling-Error-Assessment,GitHub,,,,,http://www.mattpeeples.net/BR.html,,,,https://archive.org/details/github.com-mpeeples2008-brainerd-robinson-similarity-coefficient-and-sampling-er,
869033,mean-ceramic-date-and-error-estimation,https://open-archaeo.info/post/mean-ceramic-date-and-error-estimation/,Mean-Ceramic-Date-and-Error-Estimation,Script for calculating mean ceramic dates based on tabular data. This script also estimates sampling error using a bootstrapping procedure.,Scripts,R,language,Statistical analysis|Ceramic analysis,mpeeples2008,https://github.com/mpeeples2008/Mean-Ceramic-Date-and-Error-Estimation,GitHub,,,,,http://www.mattpeeples.net/mcd.html,,,,https://archive.org/details/github.com-mpeeples2008-Mean-Ceramic-Date-and-Error-Estimation_-_2018-05-10_22-18-24,
7ea44d,bootstrap-correspondence-analysis,https://open-archaeo.info/post/bootstrap-correspondence-analysis/,Bootstrap-Correspondence-Analysis,R-script for conducting and evaluating bootstrapped correspondence analyses.,Scripts,R,language,Statistical analysis,mpeeples2008,https://github.com/mpeeples2008/Bootstrap-Correspondence-Analysis,GitHub,,,,,http://www.mattpeeples.net/caboot.html,,,,https://archive.org/details/github.com-mpeeples2008-Bootstrap-Correspondence-Analysis_-_2018-05-10_21-36-03,
695909,ca,https://open-archaeo.info/post/ca/,ca,R script for seriation using correspondence analysis.,Scripts,R,language,Statistical analysis|Seriation,mpeeples2008,,,,,,,http://www.mattpeeples.net/ca.html,,,,,
d84fe7,lisa,https://open-archaeo.info/post/lisa/,LISA,Moran's i and getis-ord g* analysis.,Scripts,R,language,Statistical analysis,mpeeples2008,,,,,,,http://www.mattpeeples.net/modules/LISA.html,,,,,
eec153,plc,https://open-archaeo.info/post/plc/,PLC,Pure locational clustering.,Scripts,R,language,Statistical analysis,mpeeples2008,,,,,,,http://www.mattpeeples.net/modules/PLC.html,,,,,
ac73d9,unconstrainedclustering,https://open-archaeo.info/post/unconstrainedclustering/,UnconstrainedClustering,Unconstrained clustering.,Scripts,R,language,Statistical analysis,mpeeples2008,,,,,,,http://www.mattpeeples.net/modules/UnconstrainedClustering.html,,,,,
34b392,basicmapping,https://open-archaeo.info/post/basicmapping/,BasicMapping,Working with map data in r.,Scripts,R,language,Statistical analysis,mpeeples2008,,,,,,,http://www.mattpeeples.net/modules/BasicMapping.html,,,,,
0c49d4,pointpattern,https://open-archaeo.info/post/pointpattern/,PointPattern,Point pattern analysis.,Scripts,R,language,Statistical analysis,mpeeples2008,,,,,,,http://www.mattpeeples.net/modules/PointPattern.html,,,,,
f4ee6d,sindwem,https://open-archaeo.info/post/sindwem/,sindwem,"This r package contains exactly one function, that calculates the ""sum of individual weighted means"" according to a methodology that is quite common among archaeologists and was first published in 1988 by elisabeth fentress and philip perkins.",Packages and libraries,R,language,Statistical analysis,steko,https://bitbucket.org/steko/mpi.r/src/default/,Bitbucket,,,,,,,,,,
9f286e,explographe,https://open-archaeo.info/post/explographe/,Explographe,Application (in libreoffice calc) for serializing a graphic matrix from counting tables. The application makes it possible to obtain either a serograph or a graph of the pvi matrograph type (visualization of the differences in independence from the percentages of independence values) which does not favor the vision of the variables over that of the lines and more suitable for non-chronological treatments.,Packages and libraries,LibreOffice Calc,host application,Statistical analysis,Bruno Desachy,,,,,,,https://abp.hypotheses.org/le-programme-bassin-parisien/les-projets/les-projets-associes-au-programme/outils-danalyse-graphique-des-donnees,,,,,
e2667b,predictsource,https://open-archaeo.info/post/predictsource/,predictSource,"A package to analyze data used to determine whether samples from multiple sources can be separated, to predict the sources of samples from unknown sources, and to evaluation the validity of those predictions. Sample data can include both quantitative and qualitative data. The package includes functions for creating an analysis file from multiple files and exploratory data analysis, as well as multivariate statistical methods to determine source separation, predict sources of unknown samples, and evaluate the validity of the predictions (principal components, classification trees, and random forests).",Packages and libraries,R,language,Statistical analysis,benmarwick,https://github.com/benmarwick/predictSource,GitHub,,,,,,,,,https://archive.org/details/github.com-benmarwick-predictSource_-_2020-06-23_20-14-59,
021f63,artifact-class-diversity,https://open-archaeo.info/post/artifact-class-diversity/,Artifact_Class_Diversity,Estimates artifact class diversity in multiple geographic regions.,Scripts,R,language,Spatial analysis,taphocoenose,https://github.com/taphocoenose/Artifact_Class_Diversity,GitHub,,,,,,,,,https://archive.org/details/github.com-taphocoenose-Artifact_Class_Diversity_-_2020-10-06_16-50-13,
cbc1c2,ede-interpolation,https://open-archaeo.info/post/ede-interpolation/,ede_interpolation,A qgis 3 plugin for spatio-temporal interpolation of archaeological settlement evidence.,Packages and libraries,QGIS,host application,Spatial analysis,demjanp,https://github.com/demjanp/ede_interpolation,GitHub,,,,,https://plugins.qgis.org/plugins/ede_interpolation/,,,,https://archive.org/details/github.com-demjanp-ede_interpolation_-_2020-06-05_13-54-37,
0265e1,fuzzyviewshed,https://open-archaeo.info/post/fuzzyviewshed/,FuzzyViewshed,Arcgis toolbox for fuzzy viewshed calculation.,Packages and libraries,ArcGIS,host application,Spatial analysis|Viewshed analysis,gianmarcoalberti,https://github.com/gianmarcoalberti/FuzzyViewshed,GitHub,,,,,,,,,https://archive.org/details/github.com-gianmarcoalberti-FuzzyViewshed_-_2017-10-31_07-54-32,
692e63,qgis-visibility-analysis,https://open-archaeo.info/post/qgis-visibility-analysis/,QGIS-visibility-analysis,"Calculates visible surface from a given observer point over a digital elevation model. The plugin is intended for more complex modelling, such as the depth below the visible horizon or generation of intervisibilty networks between groups of points. It is particularly performant for multiple viewshed calculations form a set of fixed points.",Packages and libraries,QGIS,host application,Spatial analysis|Viewshed analysis,zoran-cuckovic,https://github.com/zoran-cuckovic/QGIS-visibility-analysis,GitHub,,,,,http://www.zoran-cuckovic.from.hr/QGIS-visibility-analysis/,,,,https://archive.org/details/github.com-zoran-cuckovic-QGIS-visibility-analysis_-_2021-01-14_19-11-48,
37c0d3,senscape,https://open-archaeo.info/post/senscape/,senscape,"A toolbox for modelling human perception of topography for qgis, based on qgis viewshed module.",Packages and libraries,QGIS,host application,Spatial analysis|Viewshed analysis,zoran-cuckovic,https://github.com/zoran-cuckovic/senscape,GitHub,,,,,,,,,https://archive.org/details/github.com-zoran-cuckovic-senscape_-_2017-09-24_10-34-14,
d7584e,archaeolines,https://open-archaeo.info/post/archaeolines/,ArchaeoLines,The archaeolines plugin displays any combination of declination arcs most relevant to archaeo- or ethnoastronomical studies.,Packages and libraries,Stellarium,host application,Spatial analysis|Viewshed analysis|Archaeoastronomy,stellarium,https://github.com/Stellarium/stellarium/tree/master/plugins/ArchaeoLines,GitHub,,,,,http://stellarium.sourceforge.net/wiki/index.php/ArchaeoLines_plugin,,,,,
c1d21f,pathaar,https://open-archaeo.info/post/pathaar/,pathAAR,"R package to reconstruct paths using archaeological monuments, model parameters of infrastructure and evaluate those parameters, model parameters of infrastructure and evaluate those parameters.",Packages and libraries,R,language,Spatial analysis,ISAAKiel,https://github.com/ISAAKiel/pathAAR,GitHub,,,,,,,,,https://archive.org/details/github.com-ISAAKiel-pathAAR_-_2020-11-02_14-32-45,
068b7e,transit,https://open-archaeo.info/post/transit/,TRANSIT,Gis toolbox for estimating the duration of ancient sail-powered navigation.,Packages and libraries,ArcGIS,host application,Spatial analysis,gianmarcoalberti,https://github.com/gianmarcoalberti/TRANSIT,GitHub,,,,,,,,,https://archive.org/details/github.com-gianmarcoalberti-TRANSIT_-_2017-12-17_09-17-29,
365985,qgis-topographic-networks,https://open-archaeo.info/post/qgis-topographic-networks/,QGIS-topographic-networks,"Models relationships between elements in a terrain model, connecting pixels according to their height difference.",Packages and libraries,QGIS,host application,Spatial analysis,zoran-cuckovic,https://github.com/zoran-cuckovic/QGIS-topographic-networks,GitHub,,,,,,,,,https://archive.org/details/github.com-zoran-cuckovic-QGIS-topographic-networks_-_2016-06-29_12-43-38,
28f33d,leastcostpath,https://open-archaeo.info/post/leastcostpath/,leastcostpath,"Provides the functionality to calculate least cost paths (lcps) which are often, but not exclusively, used in archaeological research. This package can be used to apply multiple cost functions when approximating the difficulty of moving across a landscape, as well as taking into account traversing across slope and other costs such as landscape features. This package also provides functionality to validate the accuracy of the computed lcp relative to another path.",Packages and libraries,R,language,Spatial analysis,josephlewis,https://github.com/josephlewis/leastcostpath,GitHub,,,,,,,,,https://archive.org/details/github.com-josephlewis-leastcostpath_-_2021-01-28_18-03-22,
43f21c,field-photographs,https://open-archaeo.info/post/field-photographs/,field-photographs,Android apps for archaeology that enable photography during field work.,Packages and libraries,Mobile app,deployment,Site mapping,anatolian,https://github.com/anatolian/field-photographs,GitHub,,,,,,,,,https://archive.org/details/github.com-anatolian-field-photographs_-_2016-03-06_19-58-32,
6add1a,archaeological-survey-location-collector,https://open-archaeo.info/post/archaeological-survey-location-collector/,archaeological-survey-location-collector,"An app for use in archaeological field survey to collect high-accurate point locations, photographs, and other data.",Packages and libraries,Mobile app,deployment,Site mapping,anatolian,https://github.com/anatolian/archaeological-survey-location-collector,GitHub,,,,,,,,,https://archive.org/details/github.com-anatolian-archaeological-survey-location-collector_-_2018-06-27_09-05-36,
b08aaa,arkgrid,https://open-archaeo.info/post/arkgrid/,ArkGrid,A qgis plugin for local site grids.,Packages and libraries,QGIS,host application,Site mapping,L-P Archaeology,https://github.com/lparchaeology/ArkGrid,GitHub,,,,,,,,,https://archive.org/details/github.com-lparchaeology-ArkGrid_-_2016-09-02_16-36-40,
487b74,trenchdrawer,https://open-archaeo.info/post/trenchdrawer/,trenchdrawer,Plugin for drawing trenches.,Packages and libraries,QGIS,host application,Site mapping,MikeJJohnson,https://github.com/MikeJJohnson/trenchdrawer,GitHub,,,,,,,,,https://archive.org/details/github.com-MikeJJohnson-trenchdrawer_-_2016-05-10_08-42-06,
31c693,fieldwalkr,https://open-archaeo.info/post/fieldwalkr/,fieldwalkr,Spatial sampling and survey simulation tools.,Packages and libraries,R,language,Site mapping,joeroe,https://github.com/joeroe/fieldwalkr,GitHub,,,,,,,,,https://archive.org/details/github.com-joeroe-fieldwalkr_-_2019-03-18_08-56-49,
5fd269,arkscan,https://open-archaeo.info/post/arkscan/,ArkScan,A simple gui app to simplify scanning single context plans.,Standalone software,,,Site mapping,L-P Archaeology,https://github.com/lparchaeology/ArkScan,GitHub,,,,,,,,,https://archive.org/details/github.com-lparchaeology-ArkScan_-_2015-07-28_08-06-46,
04a3e8,arkspatial,https://open-archaeo.info/post/arkspatial/,ArkSpatial,A qgis plugin to simplfy digitization of archaeological plans drawn using the museum of london single context recording methodology.,Packages and libraries,QGIS,host application,Site mapping,L-P Archaeology,https://github.com/lparchaeology/ArkSpatial,GitHub,,,,,,,,,https://archive.org/details/github.com-lparchaeology-ArkSpatial_-_2018-09-22_18-11-06,
6ecfcf,sitedefinition,https://open-archaeo.info/post/sitedefinition/,sitedefinition,The goal of sitedefinition is to see how feature densities might be used for site definition.,Packages and libraries,R,language,Site mapping,SCSchmidt,https://github.com/SCSchmidt/sitedefinition,GitHub,,,,,,,,,https://archive.org/details/github.com-SCSchmidt-sitedefinition_-_2019-09-05_16-30-54,
8698d7,arkmatrix,https://open-archaeo.info/post/arkmatrix/,ArkMatrix,"A tool for creating and manipulating harris matrices, part of the archaeological recording kit ark.",Packages and libraries,Python,language,Harris matrix,arklab,https://gitlab.com/arklab/ArkMatrix,GitLab,,,,,,,,,https://archive.org/details/gitlab.com-arklab-ArkMatrix_-_2020-03-31_10-32-20,
235c48,harris2graph,https://open-archaeo.info/post/harris2graph/,harris2graph,"Harris2graph is a script to help migrate data from the lst file format used by the basp harris, stratify and arched packages into modern graph file formats.",Packages and libraries,Python,language,Harris matrix,L-P Archaeology,https://github.com/lparchaeology/harris2graph/,GitHub,,,,,,,,,https://archive.org/details/github.com-lparchaeology-harris2graph_-_2016-01-28_10-44-01,This seems to stem from prior work done at https://github.com/jlayt/harris2gv
ccacfe,harris-matrix-legacy,https://open-archaeo.info/post/harris-matrix-legacy/,Harris-matrix-legacy,Create a harris matrix from archaeological stratigraphy data using python and graphviz.,Packages and libraries,Python,language,Harris matrix,steko|iosa,https://codeberg.org/steko/harris-matrix-legacy,Codeberg,,,,,https://www.iosa.it/2008/08/27/harris-matrix-with-graphviz-a-draft-application-with-python/,,,,,
30828e,harris-matrix-tsdye,https://open-archaeo.info/post/harris-matrix-tsdye/,harris-matrix,Write graphviz dot files for archaeological sequence diagrams and bayesian chronological models.,Packages and libraries,Lisp,language,Harris matrix,tsdye,https://github.com/tsdye/harris-matrix/,GitHub,,,,,http://tsdye.online/harris-matrix/homepage/,,,,https://archive.org/details/github.com-tsdye-harris-matrix_-_2019-08-27_02-15-00,
27d735,harris-matrix-semerj,https://open-archaeo.info/post/harris-matrix-semerj/,harris-matrix,Harris matrix visualization for the web using d3 + klayjs-d3.,Standalone software,,,Harris matrix,semerj,https://github.com/semerj/harris-matrix,GitHub,,,,,,,,,https://archive.org/details/github.com-semerj-harris-matrix_-_2016-05-29_22-11-13,
c7c4e7,le-stratifiant,https://open-archaeo.info/post/le-stratifiant/,Le Stratifiant,Application for creating stratigraphic diagrams and checking the consistency of the chronostratigraphic recording.,Packages and libraries,Microsoft Excel,host application,Harris matrix,Bruno Desachy,,,,,,,https://abp.hypotheses.org/3965,,,,,
8ec389,chronomodel,https://open-archaeo.info/post/chronomodel/,chronomodel,Chronological modelling of archaeological data using bayesian statistics.,Standalone software,,,Chronological modelling,Chronomodel,https://github.com/Chronomodel/chronomodel,GitHub,,,,,https://chronomodel.com/,,,,https://archive.org/details/github.com-Chronomodel-chronomodel_-_2021-02-02_16-41-52,
531507,aoristaar,https://open-archaeo.info/post/aoristaar/,aoristAAR,A r package for the aoristic analysis of archaeological data.,Packages and libraries,R,language,Chronological modelling,ISAAKiel,https://github.com/ISAAKiel/aoristAAR,GitHub,,,,,,,,,https://archive.org/details/github.com-ISAAKiel-aoristAAR_-_2020-07-09_13-13-06,
7dd27b,archseries,https://open-archaeo.info/post/archseries/,archSeries,Frequency time-series tools for archaeology.,Packages and libraries,R,language,Chronological modelling,davidcorton,https://github.com/davidcorton/archSeries,GitHub,,,,,,,,,https://archive.org/details/github.com-davidcorton-archSeries_-_2017-09-22_15-50-23,
2c86ca,stratigraphr,https://open-archaeo.info/post/stratigraphr/,stratigraphr,R package for archaeological stratigraphy and chronological sequences.,Packages and libraries,R,language,Chronological modelling|Harris matrix,joeroe,https://github.com/joeroe/stratigraphr,GitHub,,,,,,,,,https://archive.org/details/github.com-joeroe-stratigraphr_-_2021-01-30_15-20-12,
6790eb,archaeochron,https://open-archaeo.info/post/archaeochron/,ArchaeoChron,Bayesian modeling of archaeological chronologies.,Packages and libraries,R,language,Chronological modelling,philippe-a|marieannevibet,https://github.com/ArchaeoStat/ArchaeoChron,GitHub,,,,,https://archaeostat.github.io/ArchaeoChron/,,,,https://archive.org/details/github.com-ArchaeoStat-ArchaeoChron_-_2019-09-11_12-58-29,
db9c8d,archaeophases,https://open-archaeo.info/post/archaeophases/,ArchaeoPhases,Tools for post-processing MCMC simulations for chronological modelling,Packages and libraries,R,language,Chronological modelling,philippe-a|marieannevibet|tsdye|nfrerebeau,https://github.com/ArchaeoStat/ArchaeoPhases,GitHub,https://CRAN.R-project.org/package=ArchaeoPhases,CRAN,10.5281/zenodo.8087121,https://doi.org/10.18637/jss.v093.c01,https://archaeostat.github.io/ArchaeoPhases/,,,,https://archive.org/details/github.com-ArchaeoStat-ArchaeoPhases_-_2020-12-01_12-35-04,
a3efe1,chronophage,https://open-archaeo.info/post/chronophage/,Chronophage,Applications for obtaining chronograms (quantified chronology diagrams) and time distribution curves of archaeological or historical units from quantified dating indicators treated as inaccuracy intervals.,Packages and libraries,LibreOffice Calc,host application,Chronological modelling,Bruno Desachy,,,,,,,https://abp.hypotheses.org/4284,,,,,
36074e,seriographe-eppm,https://open-archaeo.info/post/seriographe-eppm/,Seriographe EPPM,The eppm serograph is a graphical tool for chronological serialization of archaeological furniture counting tables.,Packages and libraries,Microsoft Excel,host application,Chronological modelling,Bruno Desachy,,,,,,,https://abp.hypotheses.org/le-programme-bassin-parisien/les-projets/les-projets-associes-au-programme/outils-danalyse-graphique-des-donnees,,,,,
b4e306,zooarch,https://open-archaeo.info/post/zooarch/,zooaRch,The zooarch package provides analytical tools to make inferences on zooarchaeological data.,Packages and libraries,R,language,Zooarchaeology,Erik Otarola-Castillo|Jesse Wolfhagen|Max D. Price|zooaRch,,,https://CRAN.R-project.org/package=zooaRch/,CRAN,,,,,,,,
b868ea,zooarchgui,https://open-archaeo.info/post/zooarchgui/,zooaRchGUI,The zooarchgui package provides a graphical user interface (gui) to analytical tools for zooarchaeological data in the r package.,Packages and libraries,R,language,Zooarchaeology,zooaRchGUI,https://github.com/zooaRchGUI/zooaRchGUI,GitHub,,,,,http://www.zooarchgui.org/,,,,https://archive.org/details/github.com-zooaRchGUI-zooaRchGUI_-_2019-05-20_20-51-27,
7a4843,mortaar,https://open-archaeo.info/post/mortaar/,mortAAR,Analysis of archaeological mortality data.,Packages and libraries,R,language,Zooarchaeology,ISAAKiel,https://github.com/ISAAKiel/mortAAR,GitHub,,,,,,,,,https://archive.org/details/github.com-ISAAKiel-mortAAR_-_2021-01-06_22-00-39,
0de83e,crossbones,https://open-archaeo.info/post/crossbones/,Crossbones,"Crossbones autogenerates 3d schematic skeletons, making rapid surveying and visualisation of dense skeletal assemblages a snap.",Standalone software,,,Zooarchaeology,Leif Isaksen,,,,,,,http://oadigital.net/software/xbones.html,,,,,
b82fe7,pollen-data-processing,https://open-archaeo.info/post/pollen-data-processing/,pollen_data_processing,Some tools in respect to pollen data processing.,Scripts,R,language,Palaeobotany,MartinHinz,https://github.com/MartinHinz/pollen_data_processing,GitHub,,,,,,,,,https://archive.org/details/github.com-MartinHinz-pollen_data_processing_-_2018-05-23_12-54-10,
2392a4,ethnobotanyr,https://open-archaeo.info/post/ethnobotanyr/,ethnobotanyR,R package for calculating quantitative ethnobotany indices.,Packages and libraries,R,language,Palaeobotany,CWWhitney,https://github.com/CWWhitney/ethnobotanyR,GitHub,,,,,http://htmlpreview.github.io/?https://github.com/CWWhitney/ethnobotanyR/blob/master/vignettes/ethnobotanyr_vignette.html,,,,https://archive.org/details/github.com-CWWhitney-ethnobotanyR_-_2021-01-08_12-45-25,
8e5d7c,chartool,https://open-archaeo.info/post/chartool/,CharTool,Chartool is a macro tool for quantifying charcoal particles for paleoecological research applications.,Standalone software,,,Palaeobotany,gsnitker,https://github.com/gsnitker/CharTool,GitHub,,,,,,,,,https://archive.org/details/github.com-gsnitker-CharTool_-_2020-04-06_21-46-45,
fa39c4,tipom,https://open-archaeo.info/post/tipom/,tipom,"Tipom is based on a methodology that was developed in the 1960s by bernardino bagolini. The basic idea is to use the three simple dimensions of length, width and thickness of each lithic artefact to classify them in discrete groups and infer their function.",Packages and libraries,R,language,Artefact morphology,iosa,https://codeberg.org/steko/tipom,Codeberg,https://CRAN.R-project.org/package=tipom,CRAN,,,,,,,,
5c93f2,kotyle,https://open-archaeo.info/post/kotyle/,kotyle,"Calculate the capacity of a ceramic vessel, like an amphora.",Packages and libraries,Python,language,Artefact morphology|Ceramic analysis,iosa,https://codeberg.org/steko/kotyle,Codeberg,,,,,https://kotyle.readthedocs.io/en/latest/,,,,https://archive.org/details/codeberg.org-steko-kotyle_-_2020-06-23_23-00-02,
3fd5ca,sdsbrowser,https://open-archaeo.info/post/sdsbrowser/,sdsbrowser,Sdsbrowser is an r shiny webapp developed to make the available sds datasets (following the systematic and digital documentation of stone artefacts recording system) more accessible. It is designed to give you a quick overview on the spatial and temporal scope of sites previously analysed with sds and the distribution of artefacts within these sites.,Scripts,R,language,Artefact morphology,Johanna-Mestorf-Academy,https://github.com/Johanna-Mestorf-Academy/sdsbrowser,GitHub,,,,,http://sds.ufg.uni-kiel.de/,,,,https://archive.org/details/github.com-Johanna-Mestorf-Academy-sdsbrowser_-_2018-12-12_12-44-35,
19c6c4,sdsanalysis,https://open-archaeo.info/post/sdsanalysis/,sdsanalysis,"Dsanalysis is the backbone of the sdsbrowser webapp, and can be employed to analyse sds stone artefact data in r.",Packages and libraries,R,language,Artefact morphology,Johanna-Mestorf-Academy,https://github.com/Johanna-Mestorf-Academy/sdsanalysis,GitHub,,,,,,,,,https://archive.org/details/github.com-Johanna-Mestorf-Academy-sdsanalysis_-_2018-12-13_13-20-29,
aa5650,rtefact,https://open-archaeo.info/post/rtefact/,rtefact,"Brings together a range of methods for analysing the time series, shapes and other properties of archaeological artefacts.",Packages and libraries,R,language,Artefact morphology,ahb108,https://github.com/ahb108/rtfact,GitHub,,,,,,,,,https://archive.org/details/github.com-ahb108-rtfact_-_2021-01-25_09-24-54,
f9a0d1,lithic3dslicer,https://open-archaeo.info/post/lithic3dslicer/,lithic3dslicer,.obj slicing for lithic 3d morphometrics.,Scripts,R,language,Artefact morphology,kotdijian,https://github.com/kotdijian/lithic3dslicer,GitHub,,,,,,,,,https://archive.org/details/github.com-kotdijian-lithic3dslicer_-_2019-06-23_01-39-40,
b0aa7d,vessel-measuring-tool,https://open-archaeo.info/post/vessel-measuring-tool/,Vessel-Measuring-Tool,Digitize archeological drawings of vessels in order to calculate their capacity and weight.,Standalone software,,,Artefact morphology,alessandrobattisti,https://github.com/alessandrobattisti/Vessel-Measuring-Tool,GitHub,,,,,https://alessandrobattisti.github.io/Vessel-Measuring-Tool/#/,,,,https://archive.org/details/github.com-alessandrobattisti-Vessel-Measuring-Tool_-_2020-01-09_10-32-30,
bd6679,bam,https://open-archaeo.info/post/bam/,BAM,"A tool for the geospatial analysis, literary network visualization, and plot mapping of ancient texts.",Standalone software,,,Literary analysis and epigraphy,Big-Ancient-Mediterranean,https://github.com/Big-Ancient-Mediterranean/BAM,GitHub,,,,,,,,,https://archive.org/details/github.com-Big-Ancient-Mediterranean-BAM_-_2018-09-16_12-29-16,
fc9bf1,shapaar,https://open-archaeo.info/post/shapaar/,shapAAR,"This is an r package for the extraction, analysis and classification of (not only) archaeological objects derived from scanned images. Especially it aims at the analysis of the shapes/profiles of eg. ceramic vessels or arrow heads.",Packages and libraries,R,language,Shape recognition,ISAAKiel,https://github.com/ISAAKiel/shapAAR,GitHub,,,,,,,,,https://archive.org/details/github.com-ISAAKiel-shapAAR_-_2020-07-08_15-22-23,
d23f4c,artefact-morpho,https://open-archaeo.info/post/artefact-morpho/,artefact-morpho.R,"R code for converting b&w jpgs of artefact silhouettes to matrices and computing basic elliptical fourier statistics, including pca and manova.",Scripts,R,language,Shape recognition,benmarwick,https://gist.github.com/benmarwick/6260541,GitHub Gist,,,,,,,,,https://archive.org/details/gist.github.com-6260541_-_2015-12-21_05-58-59,
b92ab5,ceramic-computation,https://open-archaeo.info/post/ceramic-computation/,ceramic-computation,"R scripts for digitizing, processing, analyzing, and comparing archaeological ceramic 2d profile drawings, photographs, and other data.",Scripts,R,language,Shape recognition|Ceramic analysis,anatolian,https://github.com/anatolian/ceramic-computation,GitHub,,,,,,,,,https://archive.org/details/github.com-anatolian-ceramic-computation_-_2017-10-19_23-59-22,
e4f96c,synthkat,https://open-archaeo.info/post/synthkat/,synthkat,Synthetic categories for archaeological vessel comparison.,Scripts,Python,language,Shape recognition,scollinselliott,https://github.com/scollinselliott/synthkat,GitHub,,,,,,,,,https://archive.org/details/github.com-scollinselliott-synthkat_-_2017-01-18_06-25-18,
0e2cc5,murature,https://open-archaeo.info/post/murature/,murature,"This python library was written as an help for the study of stone walls, mainly through the quantitative analysis of spatial dimensions of stones.",Packages and libraries,Python,language,Shape recognition,steko|iosa,https://codeberg.org/steko/murature,Codeberg,,,,,,,,,https://archive.org/details/codeberg.org-steko-murature_-_2020-06-22_14-12-21,
178871,ceramatch,https://open-archaeo.info/post/ceramatch/,CeraMatch,Visual shape-matching of ceramics profiles.,Packages and libraries,Python,language,Shape recognition|Ceramic analysis,demjanp,https://github.com/demjanp/CeraMatch,GitHub,,,,,,,,,https://archive.org/details/github.com-demjanp-CeraMatch_-_2021-01-26_21-06-30,
40d0f6,cuneipainter,https://open-archaeo.info/post/cuneipainter/,CuneiPainter,An app to recognize cuneiform characters on your android phone.,Packages and libraries,Mobile app,deployment,Shape recognition,situx,https://github.com/situx/CuneiPainter,GitHub,,,,,https://situx.github.io/CuneiPainter/,,,,https://archive.org/details/github.com-situx-CuneiPainter_-_2020-10-06_14-40-31,
4702d5,recexcavaar,https://open-archaeo.info/post/recexcavaar/,recexcavAAR,R package for 3d reconstruction of archaeological excavations.,Packages and libraries,R,language,3D modelling,ISAAKiel,https://github.com/ISAAKiel/recexcavAAR/,GitHub,https://CRAN.R-project.org/package=recexcavAAR,CRAN,,,,,,,https://archive.org/details/github.com-ISAAKiel-recexcavAAR_-_2020-07-09_13-15-10,
